start_id,relationship,end_id
9b73efe8c0a3cc41f4005032be8d61f4,ALIAS_OF,2475a2a9b3ef5a61a43d64308f7f922c
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_CITY,2b34afb0ac1a11864f3933d631f14ab3
cec393ec4441fd65744ec19952162598,ALIAS_OF,2b34afb0ac1a11864f3933d631f14ab3
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_CITY,d0dedc2e74e1522d187bd5063cabefd5
cc938ebb75a3dc48f6251a3a0cc3cfd6,ALIAS_OF,d0dedc2e74e1522d187bd5063cabefd5
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_CITY,a2c86b461e83059e50dfcd05c76146a9
2fe938eaaf510d7d78f6646cb7d895e5,ALIAS_OF,a2c86b461e83059e50dfcd05c76146a9
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_COUNTRY,c8d4e08e35eea2e97fb190539c15ce19
06771251cc70dc50f7f349cf193389ed,ALIAS_OF,c8d4e08e35eea2e97fb190539c15ce19
c50b04d6e6add1d3f3d3cd7884d6d86c,ALIAS_OF,c8d4e08e35eea2e97fb190539c15ce19
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_COUNTRY,9f2ac33825bb1b198563abb61f5a8269
8519792c6c1bab74d8cfeb4c821c796e,ALIAS_OF,9f2ac33825bb1b198563abb61f5a8269
541037362d21e43bb2d28b876ef732ea,ALIAS_OF,9f2ac33825bb1b198563abb61f5a8269
7c718dd9549177263a314f53c9a38bc0,ALIAS_OF,9f2ac33825bb1b198563abb61f5a8269
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_HOTEL,dd7ad1ad61cfeff0b6d5ab1325d5ebb1
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,af94bd8d892725b6c68b68ced7cd6d42
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,445c49efc573b75afb652dcf30eaecdb
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,e20bfd0acb127f630aa86173d9889955
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,b1d47f8ac1f9975c794e94cd26540ed5
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,b98114fab6042730f519f88f396709c8
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,cfcd94ee3e005203648395a38c1b60db
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,84419b67f9de72683adfbc246dd505a4
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,d6a8a1d848a1da12f6f1e593a02ec82c
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,13ec61ff25e3c1f02e043fd84a821e36
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,7fd2144e7b0de823721f351650c2cc76
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_ACTIVITY,f3674bd163afc4e55ccf4c21f9f870e3
ce4dede08ef2c9e0fe4b587eabc84e5e,TRIP_HAS_TRANSPORT,249c59e174fe8040b6478372c99096ee
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_CITY,f0ac919d2f7a9234803f5db9b2d41954
21b0b9fee02226872f4e05c3792224a0,ALIAS_OF,f0ac919d2f7a9234803f5db9b2d41954
4b090f0b5a45295e18a90ed49e3c3df3,ALIAS_OF,f0ac919d2f7a9234803f5db9b2d41954
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_CITY,f817c5897f74ee2160ce967ce45ae0b4
cefd0700e0c6b00209f2894942c92520,ALIAS_OF,f817c5897f74ee2160ce967ce45ae0b4
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_CITY,ed5d3f5e8128077feb1531b216830798
a97d9cfbb3f2df2929514fd6afd6cf6f,ALIAS_OF,ed5d3f5e8128077feb1531b216830798
0cba2e0f56b211d61156a9e9707c65dd,ALIAS_OF,ed5d3f5e8128077feb1531b216830798
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_CITY,c4ac2a3b2d1dea0d8e22eacb206ae70c
400cfb250be7c585bdc69887beb89301,ALIAS_OF,c4ac2a3b2d1dea0d8e22eacb206ae70c
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_COUNTRY,70b84e6cb321d5debbb5d3aacf4ab15b
8563125c52bbac5cc3b90915254722a5,ALIAS_OF,70b84e6cb321d5debbb5d3aacf4ab15b
d071a8bdc2ad04a9175dc5bd1456c579,ALIAS_OF,70b84e6cb321d5debbb5d3aacf4ab15b
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_HOTEL,5484d84d337655d0dbb71a913123f04f
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_HOTEL,0352fdf67d29c819cda0753b83cc70ae
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_HOTEL,f38178e8c9366ebb8db668c0a4d2153c
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,1b142695935d591ef12dad96381b9c9e
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,9a6a6ed2c75a035b425e7d73a8af7126
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,464d285f5174bcdac1c8c0aa46def10f
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,e03afdfcd5e41bf398d8492324dc73b5
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,7fd676278107c4893e6c3a622a07aaaf
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,b46fa25944269faf80736641bf63f93f
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,8e62f7064ff7256847373fe1606b94e7
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,ed4b414adb0c0fafbac598dbfa45f02d
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,70e022fa05d8cf1d31ef4aa684b5958f
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,4ce5053158fa59ee787ad7cd470fd0c0
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,4a927bc5eab0058426cd0b0d0c8478ee
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,f8ad9ac43cf9a665470e4e87abf2ba5f
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,b974530d7dbbfb862672d3cdad003a47
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,cf8df95c18d08413d8f8476197c90737
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,de546a62bfec0d0d08efb299f879dc5c
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,c91473cd70c016b9b12b729e3619cfbf
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_ACTIVITY,9031fc6bd53797cd6377711282d97e3e
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_RESTAURANT,552b08923c120d22a5724bd4522c77f9
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_RESTAURANT,68c06169fa1a27c90736835b8be84c66
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_RESTAURANT,d26786123a48fe2ee743bb00cd91656d
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_RESTAURANT,6f812c22304567d22586aa4bc3a4bf28
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_RESTAURANT,4943821eab3bc5a959dc6956febf09c1
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_RESTAURANT,bb81f5b24f261ca5542a4c39a7492489
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_TRANSPORT,743b3af528d266bf871cf7e1b8eb5acb
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_TRANSPORT,7c2bcae3b33a4b029e1a29994d0eeea8
6c721ef3cada5e0683ce96faa16dcbe9,TRIP_HAS_TRANSPORT,8f9d8b3af979800465776f1114dfa324
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_CITY,d7d1580abd827da6860eeb61c27ce8d1
be151c8caa13bfd88cae99a55bfbd763,ALIAS_OF,d7d1580abd827da6860eeb61c27ce8d1
785cbda6d521eef99ffa233c6887578e,ALIAS_OF,d7d1580abd827da6860eeb61c27ce8d1
2f3680a19c6b88291596cc543422ea1d,ALIAS_OF,d7d1580abd827da6860eeb61c27ce8d1
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_CITY,f4b5306a7d016a4aff970adebaa15a0d
a3105d2e860855d504ccdebc310f51a8,ALIAS_OF,f4b5306a7d016a4aff970adebaa15a0d
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_CITY,4391d101b607a664cd354880a4cfba6b
bdac7ac699de3291de8b47c3d3027d75,ALIAS_OF,4391d101b607a664cd354880a4cfba6b
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_CITY,95610c8cf7ef8cc35fa87c63608ee976
28f20cea57180a4be371d0d1839d5de1,ALIAS_OF,95610c8cf7ef8cc35fa87c63608ee976
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_COUNTRY,e2fb5b2511492da76ad9cb814e51a077
3beabb7ad740cfe6c3501a3515ad6ece,ALIAS_OF,e2fb5b2511492da76ad9cb814e51a077
2f3680a19c6b88291596cc543422ea1d,ALIAS_OF,e2fb5b2511492da76ad9cb814e51a077
d8a55994c1203a7cdab59dae2c25dd72,ALIAS_OF,e2fb5b2511492da76ad9cb814e51a077
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_HOTEL,f98838325d3659a727758b6f0b95beb0
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,30e428641c798b98fa752b515b69d68a
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,d7fc1f1774bf405d71d1fb144cd6ef70
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,498aca1f46af50b6abc5120095ac2495
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,eebb320bb6feb7c5d83434407cb174a2
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,b22bbdfbcb9bc4e1c2b777ffd1fed576
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,8cb455a1d02e0255e520dc2cdcf8acad
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,47687b2233d2606b2eafd554e48f7eb1
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,2a6eecef8762114d3b6822c1ec85af99
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,3154e0743c927faad3209da90413e5e3
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,ee058e2d1ec5e2531bf5c7ff5307df2e
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,4ab8a8d5666e40c461f4f427d99d7ad9
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,03c86152351e87a1e5e4920045e91922
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,43ebd074177d9c40ee9a7ff8e270d84b
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,118f85431e390c8e6ff50e1f8215de02
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_ACTIVITY,c87e1413e837860ae3252daef1ff6b6a
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_RESTAURANT,a6a794eab8f80ec9b353062262c88c4b
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_RESTAURANT,79308bae266c7d63af345467556da27a
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_RESTAURANT,f9d6da730731984d3dd600f8b3869fb7
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_RESTAURANT,4eb965acfff21da5a1e9dcf14445cc11
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_TRANSPORT,d1b160505b48c1f95da5c9bcd8e5405e
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_TRANSPORT,349a0294d71231058eb7e10cbb5f46f7
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_TRANSPORT,7c841a2802e5a862aa313daad2507eae
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_TRANSPORT,fd6fd6821c31dea9fd3aa625bfd1d9c5
44fc27aed7fdda98aaa8152aa40df186,TRIP_HAS_TRANSPORT,4c85c577f6188d3078ee81187d1dfbad
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,f876ea491c1e88b8076e70ab7dcfd54b
6453c0f0378a1730b5e8abc9af75723c,ALIAS_OF,f876ea491c1e88b8076e70ab7dcfd54b
56d6f04399b4abb05006ee7b78df3fbb,ALIAS_OF,f876ea491c1e88b8076e70ab7dcfd54b
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,5cb9131efdb54e9029da40e2716b477c
dbcfd8cefde4052e93568e1172562bf6,ALIAS_OF,5cb9131efdb54e9029da40e2716b477c
e4ce1102040a8d8d5eb6f1d0bbf305e8,ALIAS_OF,5cb9131efdb54e9029da40e2716b477c
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,e6e184c27209244799f3bc38ea6b6835
2ffa29cbad5224c5004ebfd32189f4f8,ALIAS_OF,e6e184c27209244799f3bc38ea6b6835
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,5f6a22d64630ff8bc83ff353ee51975f
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,e6206983fac09cbfdbdc4fe48ca3d4e5
af5e984cca55b4cd7875b4ab12118f63,ALIAS_OF,e6206983fac09cbfdbdc4fe48ca3d4e5
2f6a6f8bdd48e2785c8def1d24a6a90b,ALIAS_OF,e6206983fac09cbfdbdc4fe48ca3d4e5
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,da89d290a89c2e181409893cf06d24da
02b9358e399e28e36d906297e49f69da,ALIAS_OF,da89d290a89c2e181409893cf06d24da
415701ab153e12409dd2739daed3e988,ALIAS_OF,da89d290a89c2e181409893cf06d24da
15c0b982d95519a42f70cc19ae4e402a,ALIAS_OF,da89d290a89c2e181409893cf06d24da
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_CITY,f171e67f8542e39ccd0056738abc7b35
dab76a9255450d6ad923f0eeb15fffb0,ALIAS_OF,f171e67f8542e39ccd0056738abc7b35
aa3888bc05efc61d7688ce6e722e863c,ALIAS_OF,f171e67f8542e39ccd0056738abc7b35
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_COUNTRY,0a187ffc506822828a9af74267f2b174
0c1f196714c641fe4c51a0abea43c0b7,ALIAS_OF,0a187ffc506822828a9af74267f2b174
4464014fa01c1dd0dbdc2480a52dec26,ALIAS_OF,0a187ffc506822828a9af74267f2b174
12a5ea357e6068c5f5861156318fb1d9,ALIAS_OF,0a187ffc506822828a9af74267f2b174
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_HOTEL,7435721df0810438505c0b15ff17baac
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,2ecd38a3d4146dcfdb33cfeedd3867f0
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,6d5c3207e8424c6de0684560f22bc627
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,1c35530d23a4b7441cb66841907675c5
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,0ab051371c2b3a461fdc7ec285c350b6
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,036a7d80defd5968f891d98fc34c9944
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,fe6c51c463e5d17b31746cb1fac15df3
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,30e213c875d665cdb26901ae4e675e22
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,54ec738e68f35c8b0a00b4d4311e18cc
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,a404bda1f56b8df3c172171da576b423
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,0fd47cc656aaaa8fedc5f067ebd1503f
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,35461c11825694147ee2e3bf7304c54f
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,da66eece5870a1893c3a42be06b9bc46
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,480aa077ae81ebab95b92a0558667f44
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,8759655a3c5760c1a6df2e040badacc5
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,e40d5ef25f48c5f77732dd4236a0629e
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,eeb50d81e505606c154d1ef202fede12
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,033431825226b9b4853fd86a568739fc
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,eb24238903a137f4fb9c41df4972b5b1
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,8eba8d9927008721178b2417ba99a1fc
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,0af5e27a3edea5a0f06128eff0cf000b
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,d281f86d3be120b33681070f33d27def
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,3f280996e2928185aa25a1c8c9f41d48
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_ACTIVITY,dd45de0f2523e07cb1b3af2a33597123
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_RESTAURANT,780b420de446f1888a7662c92247233d
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_RESTAURANT,ce5ee8a538fb4c9fc65d5f7cba5c70b0
784ab8f1eea160fadfe6f60196f3e3df,TRIP_HAS_TRANSPORT,f75933841ff3df34c7a3da23672a112e
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_CITY,959d4b9cc7c8cca257083f4f0bd0501f
335367bc211084611479dbba1f7f1adb,ALIAS_OF,959d4b9cc7c8cca257083f4f0bd0501f
edfbfbbf32a17d0e9f8a1fb0e835ec33,ALIAS_OF,959d4b9cc7c8cca257083f4f0bd0501f
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_COUNTRY,f0443247ab347adb9a6c6875309d9b39
1d72c4d0610ef8022c0754ae60f7b428,ALIAS_OF,f0443247ab347adb9a6c6875309d9b39
a0dfa538525116f21c4fb28994c577dd,ALIAS_OF,f0443247ab347adb9a6c6875309d9b39
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_HOTEL,6b937254a6789318628eede09847aea1
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,cf2c9627b817f66b9bb8bc3254e87881
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,8a19591b690f2840b0076c647a3388b3
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,e635b481fcd9b7bcab1b924ba0d5e061
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,3c02a631132453759f08295141a0a70f
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,51eaa3da1bf5d9fb532d0d20fb2e8f89
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,25a3f48e5510aa9b1bc2644195904f40
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,83963936065c117adcb04beb2d4fb4f6
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,4da7756fe4f106f61b2223a740d6c601
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,14389e803be679df7b1eb35ac21ab1bb
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,2d98f85867a562db08faee7d20b093c0
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,e7f5db3965007ab556693ac42f8f5a08
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,0e6e08dcbb42c6e237bce2b0b3591bdb
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,dc5f46e31f5c11c5e981eff3bd7dd4c1
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,05ebc6e35d585350462d877a4c6bdca5
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,792195358045b89fe2779f18e17e4531
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,85e459203988cc94647f7b23168ab9dc
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_ACTIVITY,d18e705df09f2629406c2b9253da7fe3
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_RESTAURANT,72a4efcabd4fb05494f96b1c9e95d00b
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_RESTAURANT,c9ab0de5c8b32138a89d2a28e90b4a1c
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_RESTAURANT,9000730b793943a5b720cdb5225897b4
be0634e0e49e0e33e4258c8153ab883b,TRIP_HAS_RESTAURANT,d6ffa6d7f7af3305ff9e01a052849844
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_CITY,d33ef29d3e447e98c37b7fb68ff29670
1ba84f3156cb08d6ed30c18f2ad655c0,ALIAS_OF,d33ef29d3e447e98c37b7fb68ff29670
054e26e495ac9ec342011e5c8c52b02a,ALIAS_OF,d33ef29d3e447e98c37b7fb68ff29670
5a88d8e647a5f5e21809ccf97d969b79,ALIAS_OF,d33ef29d3e447e98c37b7fb68ff29670
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_COUNTRY,da78763990fc34c7223b498d013d82bd
7b205bd47c041ffa3707a6e1c80ffcd8,ALIAS_OF,da78763990fc34c7223b498d013d82bd
14667ee3374a246b01934bb3c6c03628,ALIAS_OF,da78763990fc34c7223b498d013d82bd
41c512f21a14cf5884c3a99053397458,ALIAS_OF,da78763990fc34c7223b498d013d82bd
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_HOTEL,466b6de01a0498cbca91680d92cfef16
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,d4b6a65b294e54773e3df63c96872c80
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,009cd57060c57828d236ae9579ceb11f
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,59356b0d62c7743c11c5e8edd2a3293c
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,512e602ac364e3bde8d0300199e68c54
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,37850dfbc0516c231347a093e0bd3150
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,b3f3dd8b1b4fd4da553e59057661d647
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,c0431199f5c1530b673af129c1350f86
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,573e420ae8c3ba48636d860c339ed76d
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,88c8cbb62b6be2e12e1cd52a06a94b75
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_ACTIVITY,067c6b0ede530e7304dbafe229dc05ec
4510c1fe826c19061d2276dfd466aa01,TRIP_HAS_RESTAURANT,2e9abbe5dc146850e3c52b8db48b29fa
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_CITY,d504114e3a92a0ff0aa8deb1e1df602f
d70bacd3ca76755fc33095acb824700f,ALIAS_OF,d504114e3a92a0ff0aa8deb1e1df602f
afb34e041143c80740685bbc12ac663d,ALIAS_OF,d504114e3a92a0ff0aa8deb1e1df602f
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_CITY,7fb518dc6ae4366c347aef723a3d54a6
4f86e1481d3c5f40ffca356639b06771,ALIAS_OF,7fb518dc6ae4366c347aef723a3d54a6
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_CITY,9430a742f3e684bb960f464a5c470995
cd1261b1eb49def6529b9fa48e5e5173,ALIAS_OF,9430a742f3e684bb960f464a5c470995
25d6331624a3ebf4fd074cff028b5335,ALIAS_OF,9430a742f3e684bb960f464a5c470995
2c28883cd30d372939f0150610658615,ALIAS_OF,9430a742f3e684bb960f464a5c470995
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_CITY,f5fd6efccba5677372b4eee83e84db7e
c61d036612f1fd9684394d1970b8cdc2,ALIAS_OF,f5fd6efccba5677372b4eee83e84db7e
fccaa5d834b0e8858f6dcffc32753ac6,ALIAS_OF,f5fd6efccba5677372b4eee83e84db7e
2db71385948adc51aac3cb2a4671c938,ALIAS_OF,f5fd6efccba5677372b4eee83e84db7e
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_COUNTRY,c27a72ae4e928bdd395a5dbfe616f843
6759da23544ad001247e7f57e76a9bf9,ALIAS_OF,c27a72ae4e928bdd395a5dbfe616f843
3a8adfbc9e7db22665795c258ad0de44,ALIAS_OF,c27a72ae4e928bdd395a5dbfe616f843
23708b22a60aadb2c18c3d5683c28c3c,ALIAS_OF,c27a72ae4e928bdd395a5dbfe616f843
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,759b66c8fafadd449f07748676c72a20
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,6bc2f5f78fafca2fdb33b53c5bf6d385
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,7d64455d9384833e01108dc977e02918
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,057489f02c86edf9b2539d0e58d11339
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,62c8008b6c37e98f2e71a135e3024c70
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,4f60a0fec9b3f6d783a69e628ea83370
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,288b865aff804355dcb441005d5e517c
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,61aaa61bff73f7dc2fd669c95b2642c0
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,8b067411709d4452543eb8107457eec2
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,ecd8acc3f2a62b158a54c58ab92d845a
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,38cbc1b1e117353e2fae68b2f55ea9d9
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,b8e4bd72e6905f0c787fc1a38d34ea3a
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,b99df69e5a7719926b4596e0225b14e6
d723853a169b0f946cd43ec53607c6ba,TRIP_HAS_ACTIVITY,930e8ab5907631db19348456e0791041
