id,label,name,extra
c7d5bf6a9d9fc700b7c55623896fd1d0,City,Jukkasjärvi,{}
10e05ff544017a2bd4b266e8acc78d85,Alias,Jukkasjärvi,{}
6bcd6200477c5474d220f6937d836cf8,City,Harads,{}
b743f9317d0f9ea323ca785d5df0fdab,Alias,Harads,{}
37bac5c42ef65afb3e02c22577a1102c,Country,İsveç,{}
b58d08c82c6c0a3bef60867fe5c52a02,Alias,Suède,{}
3c7d4e4a808102bd26f6e7f2ca3ae912,Alias,Svezia,{}
b5e575e0c04948036ac09b6c9c7c24ef,Alias,Sweden,{}
136e4383b83b1d183c2065ceba314e4e,Hotel,ICEHOTEL,{}
c57f17cdf60595c49be7190fe6d09a74,Hotel,Kaamos Hotel,{}
a892ae5a0fd1dea1e5fc2d527f517229,Hotel,Treehotel,{}
b1b703ed0ee57daf5cd3111fe0235970,Activity,Gece Safarisi,{}
e874ef41b5dbd5bc0ca40c8dfc18d659,Activity,Kar Mobili Safarisi,{}
b248139e99df8ee53bf6cfb1b7ec0423,Trip,MISIR TURU 20 – 25 NİSAN 2024,"{""date_start"": ""2024-04-20"", ""date_end"": ""2024-04-25"", ""season"": ""İlkbahar"", ""price_usd"": 1200}"
d33ef29d3e447e98c37b7fb68ff29670,City,Kahire,{}
1ba84f3156cb08d6ed30c18f2ad655c0,Alias,Cairo,{}
054e26e495ac9ec342011e5c8c52b02a,Alias,Il Cairo,{}
5a88d8e647a5f5e21809ccf97d969b79,Alias,Le Caire,{}
b72e665b54a22a0cf54ade75e74bcc7c,City,Aswan,{}
e17f8b0cdf384db6e365b78e1f2fe27c,Alias,Assouan,{}
5ad25d2e78a9f024f294f4b4cf9493c2,Alias,Assuan,{}
02b93c7b58bc94e40b74fc14af86a2ed,Alias,Asvan,{}
cfe9a37f104dbe8883ea941dccee2e4e,City,Luxor,{}
56dd246851a0799bf790f0145fcdedee,Alias,Louxor,{}
0a6238d5a67ae8456ad9a856687a8d4b,Alias,Luxor,{}
a9cfd77c49550cdbc0e2794adbbd1ab5,Alias,Uksur,{}
da78763990fc34c7223b498d013d82bd,Country,Mısır,{}
7b205bd47c041ffa3707a6e1c80ffcd8,Alias,Egitto,{}
14667ee3374a246b01934bb3c6c03628,Alias,Egypt,{}
41c512f21a14cf5884c3a99053397458,Alias,Égypte,{}
0ed34623b436126a4b8474019b97e2af,Hotel,Marriott Mena House Hotel,{}
404b2ea25bf77ce09e8e20254313ce5e,Hotel,Movenpick Sunray Nile Cruise,{}
009cd57060c57828d236ae9579ceb11f,Activity,Giza Piramitleri,{}
6fe9d19b00affb99b483b6240d6d42b9,Activity,Büyük Giza Sfenksi,{}
c20300669f656ad8bec53ba19564ffa8,Activity,Mısır Müzesi,{}
d4b6a65b294e54773e3df63c96872c80,Activity,Khan El Khalili Çarşısı,{}
7609423b29a06f75adbd476def11b8eb,Activity,High Dam,{}
b7eedde36e55720041f8745ca4a448b3,Activity,Philae Tapınağı,{}
82a2a1c94b26fa9b2db162f1a35cb120,Activity,Kom Ombo Tapınağı,{}
f1b40786fd1cc3353986d87358416ba5,Activity,Edfu Tapınağı,{}
35c6791390d359e97dc3c689b1dae52a,Activity,Luxor East Bank Gezisi,{}
053e581670f95fb414f803d56c3d7738,Activity,Karnak Tapınağı,{}
70f76a64b44533a24dd6d9f15a72943c,Activity,Luxor Tapınağı,{}
a332c40eff61538b719f4f7a1f58c764,Activity,Nil Nehri Sıcak Hava Balonu,{}
083d0e17f3c73107a96eb6c304e1708d,Trip,AMALFI TURU 20 – 23 HAZİRAN,"{""date_start"": ""2025-06-20"", ""date_end"": ""2025-06-23"", ""season"": ""Yaz"", ""price_usd"": 800}"
be15a9268368c5a1575b1aa7ee9b8b1f,City,Amalfi,{}
7a1da8bb4ed6ecf1adcfc6ca5f0bb4f5,Alias,Amalfi,{}
08dadf80ceb43697adf0753dff14bd5b,Alias,Amalfi (Italie),{}
7d579d8e87318fcf8941c508dc2b20da,City,Ravello,{}
71f25b735026dd4b3a962133c5ab83e9,Alias,Ravello,{}
17be9413cf0c88ec378bd210e640769e,City,Pompei,{}
1c731607fdcdeed5018c71743059f3b1,Alias,Pompei,{}
9ca2f629f04743fe1c5011ef59a98dd4,Alias,Pompei (comune),{}
8cdcd8d4fd7fbb65943c7a89269f358b,City,Napoli,{}
56746bcf44cecab44b696bf68719493c,Alias,Naples,{}
fed7479cecf9b089d2fa9934bbe3a0e1,Alias,Napoli,{}
427d76b22ed36b2f18a3f8f47f2e1da5,City,Sorrento,{}
5fa5b1de1c7a695d86057c7ae77002ea,Alias,Sorrente,{}
929a540d1ebe842706b38eac853692ea,Alias,Sorrento,{}
f86b183c8a37123ee2b654b760903408,Hotel,Villa Piedimonte,{}
fd8a83bc5447fbafdf01b76f940420a9,Hotel,Hotel Rufolo,{}
92ccc3c49794a462753852bbb8c15120,Activity,Ravello - Villa Cimbrone Bahçesi,{}
02e10f6ff96f257b4cccda1cb3b3a6fe,Activity,Ravello - Villa Rufolo,{}
d0f8e7f858d316dbdc7f1051b7d3c11a,Activity,Pompei Şehri Ziyareti,{}
5832d09573a15f94727fbeca539dd8e1,Activity,Napoli Şehri Gezisi,{}
602a2285b4e2bd74e50a1bc734406f98,Activity,Duomo di Napoli,{}
a20b8cc0e05976ac80606d8d2781e718,Activity,Il Pio Monte della Misericordia,{}
1f0e5d2e9604aa283ab32af49a2cc4d0,Activity,Palazzo Reale,{}
dbcb4bfb497848bb4ec02b9dd674c48f,Activity,Castel dell’Ovo,{}
2f1fd02d18a53eab863122e33fed0d1c,Activity,Amalfi Kasabası Gezisi,{}
c673b538a5780f01786f0a857d42bd8c,Activity,Cattedrale di Sant’Andrea,{}
a185008052d3973990f867380949565b,Activity,Piazza Duomo,{}
85dcac2f6eb699dc615478eac49890c1,Activity,Piazza dei Dogi,{}
37d0df7284d8a7ec4f702eb405fa3c92,Activity,Piazza dello Spirito Santo,{}
08def39f4d2abff738ea4674d23e2b9d,Activity,Sorrento Gezisi,{}
0b4f4fd84ed4dab76526ea579a92a76e,Activity,Piazza Tasso,{}
e175e514994786a2bccd3cebaaf4030e,Activity,Basilica di Sant’Antonino,{}
25d3f5d774c43cda3cfd003a626bd7f0,Activity,Sedile Dominova,{}
a260cd49cf7bac1c8869e14e36f64549,Activity,Sorrento Peninsula Arkeoloji Müzesi,{}
366452ad8971dc2a5fd344e3ae2d3f9b,Activity,Bottega Della Tarsia Lignea Müzesi,{}
2a1e5ef63d99a8337982ca7f6e9ce22e,Trip,LOIRE TURU 20 – 23 NİSAN,"{""date_start"": ""2025-04-20"", ""date_end"": ""2025-04-23"", ""season"": ""İlkbahar"", ""price_usd"": 800}"
960780483368cad3f5bcbfd9fdd3426c,City,Loire,{}
9499dd404c906e9433f742eb1987fda4,Alias,Loira,{}
9a38cbcee8549be37b947ded1936f928,Alias,Loire,{}
0561e915f7f8cb0b2f563c7d9c58b234,Alias,Loire Nehri,{}
dd2f956a5549de0a1790a8145bf2c7d7,City,Tours,{}
e20e0280e516ec3046ee8db22bda4101,Alias,Tours,{}
779efe0ce4c1b7bfb6319be6144925f0,City,Amboise,{}
0d5e8152fd8c19789530a48a5f1c1138,Alias,Amboise,{}
7eb9f1104918a6ec34d41243deb3c81b,City,Blois,{}
6af369ef59bc70266a6fe50857c905db,Alias,Blois,{}
1e559ca4adee88c6182f8cb7bc19e752,Activity,Cheverny Şatosu,{}
364ee663561395a7eb91db950fc8fc2c,Activity,Villandry Şatosu,{}
2a317ea7cbc2da81f590c46c8319d74e,Activity,Amboise Şatosu,{}
b1b2a1ef4ac0432ea6c1af0b7c0d5a88,Activity,Château du Clos Lucé,{}
44f3351579db8781fe1ceea3dc84ede9,Activity,Château de Chenonceau,{}
ffb70d21d14272982030bac07d96c81c,Activity,Château de Blois,{}
a9c02b2be25870f9fa2dd724e8c6b0e1,Activity,Château de Chambord,{}
c57c5abf09bacb44c1e1aefb7048f626,Activity,Loire Vadisi Balon Turu,{}
db6c822bfb590e34c2caf0bfbbc88d83,Activity,Tours Şehri Gezisi,{}
77d8006c22efbb53b35d3d7ace701696,Restaurant,Avarum Restaurant,{}
de6181ec0df49b9532244d668456a5dc,Restaurant,Restaurante Amour Blanc,{}
d2ad6e915657d6c17cfd73a7011120d1,Trip,BRUGGE & LOIRE TURU 20 – 23 NİSAN,"{""date_start"": ""2025-04-20"", ""date_end"": ""2025-04-23"", ""season"": ""İlkbahar"", ""price_usd"": 800}"
2e4b55b6fc63650162e54c8c4e961bb4,City,Brugge,{}
848b9607a9963808d3146aac40bc6279,Alias,Bruges,{}
010734349e8b3f069e47ff72b051c761,City,Gent,{}
d450f7421e425d194606b412e73f5084,Alias,Gent (homonymie),{}
0d35b19dd17fac47402935ec239d0e05,Country,Belçika,{}
2575a1e1dfa6578cb61150ea22beed36,Alias,Belgio,{}
ddb5859d9472f91efcc1f8291978c8f2,Alias,Belgique,{}
896f0107c23896c61a5725f0bb0bd7f4,Alias,Belgium,{}
7de2c42d8e47ff29a2862d04bcdb4bb6,Hotel,Hotel De Orangerie,{}
1109559a9f52d96979e8c224c99d3cb8,Hotel,Hotel Van Cleef,{}
da65372605de6c0b760822e690590e0e,Hotel,Hotel Heritage Relais Chateau,{}
3be5f54315864a9e35f264242f50635e,Hotel,Hotel Dukes' Palace,{}
9d38691e159ab61ed8d6443c15b27d54,Activity,Brugge Gezisi,{}
d726d183e41eff532f264feaefa5fd77,Activity,Gent Gezisi,{}
4abe702713c95a1ecf0d51f39fcfc93a,Activity,Clos de Lucé,{}
76ed3c61b49d5a9b9175ba71ade86ce6,Activity,Loire Vadisi Şarap Bağları,{}
ec0d96790a27579fa527d17b6072bcf3,Trip,AMALFI TURU 20 – 24 HAZİRAN,"{""date_start"": ""2025-06-20"", ""date_end"": ""2025-06-24"", ""season"": ""Yaz"", ""price_usd"": 1000}"
f70f86b56929450edce72e83590bfc95,Activity,Tam Gün Tekne Gezisi,{}
6f33dea102881223e4c00ea4862c01a9,Trip,SALZBURG TURU 20 – 25 ARALIK,"{""date_start"": ""2025-12-20"", ""date_end"": ""2025-12-25"", ""season"": ""Kış"", ""price_usd"": 1200}"
32845eca4155a3d93d73f0d0076eecd1,City,Salzburg,{}
1924030a8f3cf03e6ab37a23cee5c9d2,Alias,Salisburgo,{}
9a17b79ff480619e59acfd0881c68977,Alias,Salzbourg,{}
67609004440571b34d33eabbd9028ded,Alias,Salzburg,{}
e7e29b24cd710efe42cf5ccdb5c42a22,City,Hallstatt,{}
37e3a731dc4a83eea3692228c07b243c,Alias,Hallstatt,{}
6df158c8dcb1a16328af7afa358bd054,City,St Wolfgang,{}
3973543615fea25ef74d8f5018029d79,City,Berchtesgaden,{}
dd6cdd21eb2b0048d13a79abc1c540b0,Alias,Berchtesgaden,{}
7b051b4174e02553172bda02171ca311,Country,Avusturya,{}
24e7780e3b1ea33752c8fc1a7aae3058,Alias,Austria,{}
69b2e18b5323e0afb800fd276485a7e7,Alias,Autriche,{}
086584b17089f3ed08915260aa53f6ca,Country,Almanya,{}
67b20299e9a21a2ef3b919b36c58ce84,Alias,Allemagne,{}
0f6b4b1439188b8b5fb7fc9449b59264,Alias,Germania,{}
da4ef77ada9bbf73e2ee12eaedc12db9,Alias,Germany,{}
dd06fba8bc7896f6543060e8f2373747,Hotel,Radisson Blu Hotel Altstadt,{}
9ddca859659c69c37d4b6c0c59ead749,Hotel,Hotel Goldener Hirsch,{}
fa8bff900287403aa160b18a7763b105,Hotel,Hotel Bristol,{}
81948d6919d0dddf00382164d7a43761,Activity,Mirabel Sarayı ve Bahçesi,{}
feba7a9c629e2686a626312cafafce85,Activity,Mozart’ın Evi,{}
243a89d8254c3d330753731349ac6d7f,Activity,Residenzplatz & DomQuartier,{}
4d91c583e95c26bf5e6685531b543525,Activity,Noel Pazarları,{}
9998c9fe229b7e68de2d214e8144c3b3,Activity,Hallstatt Gezisi,{}
3f0cb1a1e6a7b14a9dde4ecb252ef21e,Activity,Salzberg Dağı & Tuz Madeni Ziyareti,{}
10cb54df07c7cc29db712b42c611f26c,Activity,Atlı Kızak Turu (St Wolfgang),{}
f2676dc118f91aacd5b94a74de9a2191,Activity,Salzburg Kalesi,{}
4d4f84558a19084e3dfa8630b2cc8abd,Activity,Adolf Hitler’in Kartal Yuvası,{}
5ec0ab9a7bdbab037fbed1771fd76370,Activity,Salzbergwerk Berchtesgaden,{}
8768c4843dedd9ec9c036846e2cd75d8,Activity,Grassl Likör Fabrikası,{}
9e55d7d38df842e1136235e99ce254e5,Restaurant,Cafe Sacher Salzburg,{}
5281e388bbc94c96fbe0c92a7a02a8ae,Restaurant,Restaurant Blaue Gans Salzburg Gasthaus,{}
be99d61383b3830537ba12b0b21b2f71,Trip,BELGRAD TURU 21 – 23 EYLÜL,"{""date_start"": ""2025-09-21"", ""date_end"": ""2025-09-23"", ""season"": ""Sonbahar"", ""price_usd"": 600}"
ac03385d48b5a0080e3cb5735886dfa8,City,Belgrad,{}
28e3f92630c165ccbc645daca48e642c,Alias,Belgrade,{}
bc420de36b7ef7efc14489cd3acf39e7,Alias,Belgrado,{}
5c7e0b5085f138e69bb1caf398b170f0,City,Karlofca,{}
270c87f9b96ada8b449e2957c292e956,City,Novi Sad,{}
140787fea3322b26821df752c7202c96,Alias,Novi Sad,{}
bcd48c2303bc904572733e334e79152b,Country,Sırbistan,{}
b92252e953a0d9f500d99951b41b9a65,Alias,Serbia,{}
c8f72641f12695103c97e1869cde88ab,Alias,Serbie,{}
dc3e7a2f79381058be7f639a2808a9aa,Hotel,Metropol Palace Hotel,{}
69c271e09143fc10030bcc27c1b4cbb0,Hotel,Square Nine Hotel,{}
420eabab9244d8f1e8e95fe4909d8973,Activity,Belgrad Şehir Gezisi,{}
916af4f6f93b0f00c0996aad20f89327,Activity,Aziz Sava Kilisesi,{}
1a7ebeb6bc76cbf2a71f37bf4b0fd01b,Activity,Kalemegdan,{}
53787966d9a424263f63b97eb9e568f9,Activity,Sokullu Mehmet Paşa Çeşmesi,{}
1db100de8645764d55bf9eedf09b800c,Activity,Damat Ali Paşa Türbesi,{}
0c0673724564b948582597ba0e41dc62,Activity,Fikirbayır,{}
e0ef4c9dd12efac2316fd0ba85289175,Activity,Stambol Kapısı,{}
264f7596ed73ae52663b4557f43cd241,Activity,Tuna & Sava Nehirlerinin Birleşim Noktası,{}
9f56a0b484775d0c04fc6b0c02bfa48a,Activity,Museum of Yugoslav History,{}
dd71baac2e43a1adb2fc1c999a62d363,Activity,Royal Compound,{}
ceb6330fe8d36b61c7c11e4710499d78,Activity,Nikola Tesla Müzesi,{}
c8424aed8aee17cba826434a0a793e31,Activity,Karlofca Gezisi,{}
ecd8e9d6a652f46829686b3b6d157b50,Activity,Novi Sad Gezisi,{}
d4984f74bed1cf0f3eaf7045ea107389,Activity,Tuna Nehri Tekne Gezisi,{}
9067643ef799882b6049ef3995badf01,Restaurant,Kalemegdan Restaurant,{}
7204c8b730417586016d2fa6434057f4,Trip,İSTANBUL – KAPADOKYA – İZMİR TURU 23 TEMMUZ – 2 AĞUSTOS 2023,"{""date_start"": ""2023-07-23"", ""date_end"": ""2023-08-02"", ""season"": ""summer"", ""price_usd"": 1000}"
a91c7cd7bdc9d4c9e4a73106a315774e,City,İstanbul,{}
82fef2529873a2fa8841f9fa80db9885,Alias,Istanbul,{}
644dff6ae94212df7320e25acb4f1782,City,Kapadokya,{}
f6f13aa0285fa1986dd74c2a6c273f63,Alias,Cappadoce,{}
86dbdf98f66b1e8bc40f02d44cdc5c27,Alias,Cappadocia,{}
bf73eee097ccef2a6181404bc7d93365,City,Kuşadası,{}
28ebb7cee4bdf09890297f6a508f11f3,Alias,Kuşadası,{}
1a2e4a392a477615da5caf7395a95de3,City,İzmir,{}
910a30d494e06c6b935b642b08fa06b3,Alias,Izmir,{}
e47c3ae4064acafe3cc612bdd866a995,Alias,Smirne,{}
a7c14331f2d1402d4189e15004afebf5,Alias,İzmir,{}
46c7a94953f5116aac19f04ec57f25a1,City,Şirince,{}
70b3e6f0a85d1e46794477bab3050b54,Alias,Şirince,{}
0e30c48d726183b98f2b6c8c9c6d6b9a,Alias,Şirince (Selçuk),{}
ad4cf70310fab85ef20e972776475366,City,Efes,{}
32564391de50ceaa335acf877c62bd19,Alias,Efes,{}
f35b677c8b20d463f500b7e4703591dd,Alias,Efes (anlam ayrımı),{}
fdba89d624feeac5f00f5b5458905fc1,Country,Türkiye,{}
2cb67339c8ebd0cf9992779f5c926d0d,Alias,Turchia,{}
427fa22e10188aa6636b828e8a431f4c,Alias,Turkey,{}
f2925c6e3bcfa0c6af6986e89a91d580,Alias,Turquie,{}
08311444e2f7aae7ecc05f39092b6558,Activity,Topkapı Sarayı,{}
bce3ec1acc614b4dc0d09626a514d292,Activity,Ayasofya,{}
073d9179d4d0c477024868c8f2311630,Activity,Yerebatan Sarnıcı,{}
0a3567b32b9d59daa4b238d94b3b9ae0,Activity,Boğaz Turu,{}
674ffee8bb332a6b04a1a2823b530a13,Activity,Karaköy,{}
edb485b0de1902114e693783357a0353,Activity,Balon Turu,{}
d89e3a392bc331ed0e11ca1e3decd5a0,Activity,Soğanlı Vadisi,{}
000b065af3a08d7b921e01eedfac2501,Activity,Keşlik Manastırı,{}
0ea4a88d7a0b0bc833dc40bc3a38cc34,Activity,Taşkınpaşa Medresesi,{}
8f8978ea393cd8fe38f6ca5ccf430d6c,Activity,Selime Köyü,{}
88f05f21aea0f1434604f265633be74b,Activity,Agzikarahan Kervansarayı,{}
309f3e9f3bec4d92162889921f6a7c1d,Activity,Ihlara Vadisi,{}
6dc3f57c042b561dac203966f7a92f6d,Activity,Göreme Açık Hava Müzesi,{}
20b5a50a2eaae378d93c262ae7e0c7e2,Activity,Uçhisar,{}
2059910676dd99fbec0654b34dd25410,Activity,Kaymaklı Yeraltı Şehri,{}
a7ab064357298c70abdbe583a173572b,Activity,Kızıl Vadi,{}
ef65363206f94c63e80669fe5b05532e,Activity,Efes Antik Kenti,{}
48f7e9f8436e0b9d579b7294e8766069,Activity,Hadrian Tapınağı,{}
ddf3b42ad72c3b7f9f512c1b02803bee,Activity,Odeon,{}
a9b01b74a63f783aff8ab5d6568d296c,Activity,Traian Çeşmesi,{}
a0e045eae3925501c5fba21224492f1e,Activity,Şirince Köyü,{}
0f314554a5574516e67423fc8f81e5a3,Restaurant,Il Cortile Ristorante Pizzeria,{}
2f6ff875148ba3046b301050a45b725f,Restaurant,Pandeli Restaurant,{}
07827ab81094285a728a83ffe209470e,Restaurant,Belisirma Nehir Kenarı Restoran,{}
bfb923d52ed59f3033648d0b5071b8d4,Restaurant,Geleneksel Türk Restoranı (Efes),{}
fc38277a1d3db0064272fde20d876fff,Trip,EDINBURGH & HIGHLANDS TURU 4 – 8 AĞUSTOS,"{""date_start"": ""2025-08-04"", ""date_end"": ""2025-08-08"", ""season"": ""Yaz"", ""price_usd"": 1000}"
9448d7913ed2066c3716ed38df28f9b5,City,Edinburgh,{}
f508e77c85ffcc4325d20f50273dc25b,Alias,Edimburgo,{}
4dd3ae0cbc21c60182464afc32dbd51a,Alias,Edinburgh,{}
1ace27d9e571645a2b1953be289aec61,Alias,Édimbourg,{}
63151d4b67a80a1ecffb1ac843583ca7,City,Pitlochry,{}
353d2498f94e8636583c8128d0b14f26,Alias,Pitlochry,{}
d0a3c0429e28f079cbc4ce983e9a391f,City,Fort William,{}
52ce39519c3b2a65a69c992fcb8d5cb5,Alias,Fort William,{}
38e9159a435d28fd7ea9c25f733a874e,City,Inverness,{}
118c37fa9858725aa665a1ee30c4f147,Alias,Inverness,{}
04dd72fd77dbace6efc4aa7e4c283626,Alias,Inverness (Écosse),{}
79865d0cf0a41f95a0172b3624a7e6d4,Country,İskoçya,{}
c29fcb0d100eeded7efe2056ff9248ab,Alias,Scotland,{}
0ad0361c58cb16dbca66adcadd36218c,Alias,Scozia,{}
ebeecb5cd46322a4cbb723f175d7f2ff,Alias,Écosse,{}
e90968d3ad16c8aba58cab89c04cc86c,Hotel,Fonab Castle Hotel,{}
90fb09985f4cf4d3306b4a1b7fb63bc0,Hotel,The Craigellachie Hotel,{}
d25c81844797bf36cca217451531992e,Hotel,Nevis Bank Inn,{}
44676396d167c001af672415b1d01ba9,Hotel,Seasgair Hotel,{}
0a32e4a1d2cabad7034b8605e8934c3e,Activity,Blair Castle,{}
1526a97a57215694a7d9d24756f4f6f0,Activity,Ballindalloch Castle & Gardens,{}
1c0a1c463cd85247b5ee806f6a54d199,Activity,Camera Obscura & World of Illusions,{}
f324ddaa30cc001e628e424bfd1f0a52,Activity,Loch Ness,{}
a41a693893acee550c3fb76f93515db3,Activity,Inverness Kalesi,{}
8a0fea91c35c26055b1a8d9772e1bcc8,Activity,St. Andrews Katedrali,{}
dc035f4c194123e3079ee1d882930ca2,Activity,Inverness Müzesi ve Sanat Galerisi,{}
f1770ddb6a47cbf8e89dd685288578fd,Activity,Strathisla Distillery,{}
9bc72be4c02ea8977a8bcbe3857878a2,Restaurant,Nevis Bank Inn and Browns Restaurant,{}
8e3d1ffac2cb2fa824fd3bc57182d1f7,Restaurant,Rocpool Restaurant,{}
5b67fa1abc957d3644b07171a8827f64,Trip,TAYLAND TURU 5 – 18 ŞUBAT,"{""date_start"": ""2025-02-05"", ""date_end"": ""2025-02-18"", ""season"": ""Kış"", ""price_usd"": 2800}"
efe88c5f0326f15ad4430b1bf5cadce5,City,Chiang Mai,{}
c3f30a7175b109ae2ad9f2ca197c143f,Alias,Chiang Mai,{}
5744747ae1a45e4d5227d918fab5eb03,City,Chiang Rai,{}
a33162424ec6b7037d69ec32298df967,Alias,Chiang Rai,{}
f28322c17f1f750b17d8849ed9c30352,Hotel,The Surin,{}
ede2571e1fbd445fff6bb7ebc4adfe7b,Activity,Tapınaklar ve Şehir Gezisi,{}
2c993b904b913876c554e06b20cdfed2,Activity,Bo Sang Köyü,{}
ed12dbbac73f671670658d769e4248c7,Activity,Wat Chedi Luangis,{}
ce2b2e621ff5ba68821d61629bd26066,Activity,Wat Suan Dok Tapınağı,{}
5dcec8ab52e879f0d672c467b38dc46f,Activity,Wat Phra That Doi Suthep,{}
2065f479bf3f4418a1e9f7f81682c7e2,Activity,Wat Rong Khun,{}
261b20dbeca2281f1bdaa4b2e78c3089,Activity,Chiang Rai Gezisi,{}
30652ba5920053b3d2d70d30c46308c8,Activity,Golden Triangle Gezisi,{}
a165e494a118878f647a27b602cf44ec,Activity,Mekong Nehri Tekne Gezisi,{}
48c1b93c346f38dbf0d381baf8568027,Activity,Bangkok Şehir Gezisi,{}
f2b355a43a1a1b6aabfb1485a82c10d1,Activity,Büyük Saray,{}
ff7a7176a2cd9878052f8e5c441f2906,Activity,Wat Phra Kaew,{}
5a2470b8a17e1a5397d3dc339902f1a5,Activity,Wat Pho Tapınağı,{}
5d0493855636a51285395613e2faf60c,Activity,Wat Ratchabophit,{}
ff49bff47c91b74cc2902d2cfce12229,Activity,Bangkok Kanalları Gezisi,{}
79f979306d79730db1c919f0de91d128,Activity,Chatuchak Weekend Market,{}
29be8a94988371bb09fe50c5c9b4d34c,Restaurant,Beach Restaurant (The Surin),{}
f53b4d09030a5440d5f0e22a763d2dde,Restaurant,Potong Restaurant,{}
94e697afa3028a577a4d956a1b33887c,Restaurant,Clara Restaurant,{}
81819c9f473193412114768a1b9bc7c7,Restaurant,Kalido,{}
050c958171eb8593f43cc6dc66b114ef,Restaurant,Carpe Diem Beach Club,{}
6fb3112997461a7923e65cca95fcabdc,Restaurant,Terrace Rim Naam,{}
7e8701241ef299b53b31feb3027da67b,Trip,JAPONYA TURU 6 – 13 NİSAN 2024 (SAFFET EMRE),"{""date_start"": ""2024-04-06"", ""date_end"": ""2024-04-13"", ""season"": ""İlkbahar"", ""price_usd"": 1600}"
372e3af4e2e40dc72ffae89f3056a9b7,City,Hakone,{}
74a5ddcdb818a3a8344c7f89d96a2408,Alias,Hakone,{}
704692bba49f07b4a61b043a38b0ff6c,City,Nara,{}
63abbeba411f6bfcd07c1c7969d5bc9e,Alias,Nara (anlam ayrımı),{}
7b3073507f21288ebba4378e4784576c,Alias,Nara (disambigua),{}
78f6e81dbe22d8f6d521feaba7c9e14b,Alias,Nara (homonymie),{}
7147463f87c12862de1e4f0446fe9961,Hotel,Mitsui Garden Hotel,{}
db30acd32368b6c5e238a1a3846de05d,Hotel,Benesse House,{}
c75ce811661adf981953129448dda9fd,Activity,Shinjuku Gyoen Park,{}
8b9b38120851b59a5e00145bf8e492df,Activity,Senso-ji Tapınağı,{}
407de43647f23211bf97da05f74cb261,Activity,Nakamise Alışveriş Caddesi,{}
179ed1d80ed02ec5bff0ae685b8d7078,Activity,Meiji Shrine,{}
5a5b87217e917e426759f2ce60d60c0a,Activity,Takeshita Street,{}
eb734ad8c255724527c2c78f4d76816d,Activity,Omotesando,{}
1b83b2d569037932360a1b5c0499c58d,Activity,TeamLab Planets,{}
50c2d374c116ed83fc04da92a08c917f,Activity,Ginza,{}
ed12c0443d489e4f3e682ba45f6d694f,Activity,Hakone Açık Hava Müzesi,{}
e437f68b1b800f3822f632a693fa5402,Activity,Picasso Pavilion,{}
6a588b25dbd29b43eb653c09b72e376f,Activity,Hakone Teleferiği,{}
5b622159b81aaf8dfe5ae4256a19b569,Activity,Owakudani Vadisi,{}
39de849fae39d24123aa4ee5cfa46558,Activity,Ashinoko Tekne Gezisi,{}
ad7b758770a42a6bf3881881ede12fbd,Activity,Kiyomizu Tapınağı,{}
857e63d60d2fb9978c05ec18b8d5e977,Activity,Kinkaku-ji,{}
35b543ddc7ed080d757b0c4eb0e8170b,Activity,Geisha & Maiko Gösterisi,{}
0d70e761ca9c69a37ba1527a993eaa8b,Activity,Nara Park,{}
18a0bf5023a7a4722e9979010cd7507e,Activity,Kasuga Taisha,{}
f32d1d0d17444fb18ea9fa51dcc776ca,Activity,Tenryu-ji Tapınağı,{}
51d00520c69655769ee015ee16b867dd,Activity,Monkey Park Iwatayama,{}
b62aa8b6dd60e0e819e862c27fde07b2,Activity,Teshima Yokoo Evi,{}
c1c74e37d12543a34a4edf0b5182c89b,Trip,ARLES TURU 03 – 06 EKİM,"{""date_start"": ""2025-10-03"", ""date_end"": ""2025-10-06"", ""season"": ""Sonbahar"", ""price_usd"": 800}"
8d1598710ac0d57b3d24764ece3cd772,City,Arles,{}
1de2c299f02ab2ac5f6ad706f5453d8b,Alias,Arles,{}
ab4e5565de2832160d6482eb5841ac42,City,Avignon,{}
1076acd9ca5db5e3078a1cd910402f3d,Alias,Avignon,{}
81288e85763ba3a51339cdd9bed7e767,Alias,Avignone,{}
241bd67ba5c06f30f68c7bbc95ba6388,City,Les Baux-de-Provence,{}
abb4fb337b0986503bf188ab11439b39,Alias,Les Baux-de-Provence,{}
aa1d471bce8754448d6868e74c701353,City,L'Isle-sur-la-Sorgue,{}
5b046ba94b49eabf26d4cd410a622bcb,Alias,L'Isle-sur-la-Sorgue,{}
f9ef4976cccbcfd37b74b0367b316032,Activity,LUMA Müzesi,{}
0adae1b7d576c09c67e060ba4995f3b5,Activity,Van Gogh Müzesi,{}
c015ef4a19d764234526106870b56d68,Activity,Art Tour,{}
7a667a81f3367ff076c7572ad611b305,Activity,Avignon Gezisi,{}
a123646768932d27b08a04eab3a1a2d9,Activity,Chateau Estoublon,{}
b59b3ffa15998e01fdf81b931c8669bd,Activity,Les Baux-de-Provence Gezisi,{}
7ca7c99384b46f62fab153ac61c14d3a,Activity,L'Isle-sur-la-Sorgue Gezisi,{}
e996d4e9f164023a75c7583de3965460,Restaurant,Restaurant L'Oriel,{}
99c05b5a95d435358ace5f9eae4ceedb,Restaurant,Café Tadoa Ando,{}
227d3793dd61a92abc2c16e05ca622d1,Restaurant,La Taula Gallici's Gourmet Restaurant,{}
